Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code,nom_standard
France,Thoissey,thoissey,THOISSEY,01,Thoissey
France,Torcieu,torcieu,TORCIEU,01,Torcieu
France,Tossiat,tossiat,TOSSIAT,01,Tossiat
France,Toussieux,toussieux,TOUSSIEUX,01,Toussieux
France,Tramoyes,tramoyes,TRAMOYES,01,Tramoyes
France,La Tranclière,la-trancliere,LA TRANCLIÈRE,01,La Tranclière
France,Val-Revermont,val-revermont,VAL-REVERMONT,01,Val-Revermont
France,Trévoux,trevoux,TRÉVOUX,01,Trévoux
France,Valeins,valeins,VALEINS,01,Valeins
France,Vandeins,vandeins,VANDEINS,01,Vandeins
France,Varambon,varambon,VARAMBON,01,Varambon
France,Vaux-en-Bugey,vaux-en-bugey,VAUX-EN-BUGEY,01,Vaux-en-Bugey
France,Verjon,verjon,VERJON,01,Verjon
France,Vernoux,vernoux,VERNOUX,01,Vernoux
France,Versailleux,versailleux,VERSAILLEUX,01,Versailleux
France,Versonnex,versonnex,VERSONNEX,01,Versonnex
France,Vesancy,vesancy,VESANCY,01,Vesancy
France,Vescours,vescours,VESCOURS,01,Vescours
France,Vésines,vesines,VÉSINES,01,Vésines
France,Vieu-d'Izenave,vieu-d-izenave,VIEU-D'IZENAVE,01,Vieu-d'Izenave
France,Villars-les-Dombes,villars-les-dombes,VILLARS-LES-DOMBES,01,Villars-les-Dombes
France,Villebois,villebois,VILLEBOIS,01,Villebois
France,Villemotier,villemotier,VILLEMOTIER,01,Villemotier
France,Villeneuve,villeneuve,VILLENEUVE,01,Villeneuve
France,Villereversure,villereversure,VILLEREVERSURE,01,Villereversure
France,Villes,villes,VILLES,01,Villes
France,Villette-sur-Ain,villette-sur-ain,VILLETTE-SUR-AIN,01,Villette-sur-Ain
France,Villieu-Loyes-Mollon,villieu-loyes-mollon,VILLIEU-LOYES-MOLLON,01,Villieu-Loyes-Mollon
France,Viriat,viriat,VIRIAT,01,Viriat
France,Virieu-le-Grand,virieu-le-grand,VIRIEU-LE-GRAND,01,Virieu-le-Grand
France,Arvière-en-Valromey,arviere-en-valromey,ARVIÈRE-EN-VALROMEY,01,Arvière-en-Valromey
France,Virignin,virignin,VIRIGNIN,01,Virignin
France,Vongnes,vongnes,VONGNES,01,Vongnes
France,Vonnas,vonnas,VONNAS,01,Vonnas
France,Abbécourt,abbecourt,ABBÉCOURT,02,Abbécourt
France,Achery,achery,ACHERY,02,Achery
France,Acy,acy,ACY,02,Acy
France,Agnicourt-et-Séchelles,agnicourt-et-sechelles,AGNICOURT-ET-SÉCHELLES,02,Agnicourt-et-Séchelles
France,Aguilcourt,aguilcourt,AGUILCOURT,02,Aguilcourt
France,Aisonville-et-Bernoville,aisonville-et-bernoville,AISONVILLE-ET-BERNOVILLE,02,Aisonville-et-Bernoville
France,Aizelles,aizelles,AIZELLES,02,Aizelles
France,Aizy-Jouy,aizy-jouy,AIZY-JOUY,02,Aizy-Jouy
France,Alaincourt,alaincourt,ALAINCOURT,02,Alaincourt
France,Allemant,allemant,ALLEMANT,02,Allemant
France,Ambleny,ambleny,AMBLENY,02,Ambleny
France,Ambrief,ambrief,AMBRIEF,02,Ambrief
France,Amifontaine,amifontaine,AMIFONTAINE,02,Amifontaine
France,Amigny-Rouy,amigny-rouy,AMIGNY-ROUY,02,Amigny-Rouy
France,Ancienville,ancienville,ANCIENVILLE,02,Ancienville
France,Andelain,andelain,ANDELAIN,02,Andelain
France,Anguilcourt-le-Sart,anguilcourt-le-sart,ANGUILCOURT-LE-SART,02,Anguilcourt-le-Sart
France,Anizy-le-Grand,anizy-le-grand,ANIZY-LE-GRAND,02,Anizy-le-Grand
France,Annois,annois,ANNOIS,02,Annois
France,Any-Martin-Rieux,any-martin-rieux,ANY-MARTIN-RIEUX,02,Any-Martin-Rieux
France,Archon,archon,ARCHON,02,Archon
France,Arcy-Sainte-Restitue,arcy-sainte-restitue,ARCY-SAINTE-RESTITUE,02,Arcy-Sainte-Restitue
France,Armentières-sur-Ourcq,armentieres-sur-ourcq,ARMENTIÈRES-SUR-OURCQ,02,Armentières-sur-Ourcq
France,Arrancy,arrancy,ARRANCY,02,Arrancy
France,Artemps,artemps,ARTEMPS,02,Artemps
France,Assis-sur-Serre,assis-sur-serre,ASSIS-SUR-SERRE,02,Assis-sur-Serre
France,Athies-sous-Laon,athies-sous-laon,ATHIES-SOUS-LAON,02,Athies-sous-Laon
France,Attilly,attilly,ATTILLY,02,Attilly
France,Aubencheul-aux-Bois,aubencheul-aux-bois,AUBENCHEUL-AUX-BOIS,02,Aubencheul-aux-Bois
France,Aubenton,aubenton,AUBENTON,02,Aubenton
France,Aubigny-aux-Kaisnes,aubigny-aux-kaisnes,AUBIGNY-AUX-KAISNES,02,Aubigny-aux-Kaisnes
France,Aubigny-en-Laonnois,aubigny-en-laonnois,AUBIGNY-EN-LAONNOIS,02,Aubigny-en-Laonnois
France,Audignicourt,audignicourt,AUDIGNICOURT,02,Audignicourt
France,Audigny,audigny,AUDIGNY,02,Audigny
France,Augy,augy,AUGY,02,Augy
France,Aulnois-sous-Laon,aulnois-sous-laon,AULNOIS-SOUS-LAON,02,Aulnois-sous-Laon
France,Les Autels,les-autels,LES AUTELS,02,Les Autels
France,Autremencourt,autremencourt,AUTREMENCOURT,02,Autremencourt
France,Autreppes,autreppes,AUTREPPES,02,Autreppes
France,Autreville,autreville,AUTREVILLE,02,Autreville
France,Azy-sur-Marne,azy-sur-marne,AZY-SUR-MARNE,02,Azy-sur-Marne
France,Bagneux,bagneux,BAGNEUX,02,Bagneux
France,Bancigny,bancigny,BANCIGNY,02,Bancigny
France,Barenton-Bugny,barenton-bugny,BARENTON-BUGNY,02,Barenton-Bugny
France,Barenton-Cel,barenton-cel,BARENTON-CEL,02,Barenton-Cel
France,Barenton-sur-Serre,barenton-sur-serre,BARENTON-SUR-SERRE,02,Barenton-sur-Serre
France,Barisis-aux-Bois,barisis-aux-bois,BARISIS-AUX-BOIS,02,Barisis-aux-Bois
France,Barzy-en-Thiérache,barzy-en-thierache,BARZY-EN-THIÉRACHE,02,Barzy-en-Thiérache
France,Barzy-sur-Marne,barzy-sur-marne,BARZY-SUR-MARNE,02,Barzy-sur-Marne
France,Bassoles-Aulers,bassoles-aulers,BASSOLES-AULERS,02,Bassoles-Aulers
France,Vallées en Champagne,vallees-en-champagne,VALLÉES EN CHAMPAGNE,02,Vallées en Champagne
France,Bazoches-et-Saint-Thibaut,bazoches-et-saint-thibaut,BAZOCHES-ET-SAINT-THIBAUT,02,Bazoches-et-Saint-Thibaut
France,Beaumé,beaume,BEAUMÉ,02,Beaumé
France,Beaumont-en-Beine,beaumont-en-beine,BEAUMONT-EN-BEINE,02,Beaumont-en-Beine
France,Beaurevoir,beaurevoir,BEAUREVOIR,02,Beaurevoir
France,Beaurieux,beaurieux,BEAURIEUX,02,Beaurieux
France,Beautor,beautor,BEAUTOR,02,Beautor
France,Beauvois-en-Vermandois,beauvois-en-vermandois,BEAUVOIS-EN-VERMANDOIS,02,Beauvois-en-Vermandois
France,Becquigny,becquigny,BECQUIGNY,02,Becquigny
France,Belleau,belleau,BELLEAU,02,Belleau
France,Bellenglise,bellenglise,BELLENGLISE,02,Bellenglise
France,Belleu,belleu,BELLEU,02,Belleu
France,Bellicourt,bellicourt,BELLICOURT,02,Bellicourt
France,Benay,benay,BENAY,02,Benay
France,Bergues-sur-Sambre,bergues-sur-sambre,BERGUES-SUR-SAMBRE,02,Bergues-sur-Sambre
France,Berlancourt,berlancourt,BERLANCOURT,02,Berlancourt
France,Berlise,berlise,BERLISE,02,Berlise
France,Bernot,bernot,BERNOT,02,Bernot
France,Berny-Rivière,berny-riviere,BERNY-RIVIÈRE,02,Berny-Rivière
France,Berrieux,berrieux,BERRIEUX,02,Berrieux
France,Berry-au-Bac,berry-au-bac,BERRY-AU-BAC,02,Berry-au-Bac
France,Bertaucourt-Epourdon,bertaucourt-epourdon,BERTAUCOURT-EPOURDON,02,Bertaucourt-Epourdon
France,Berthenicourt,berthenicourt,BERTHENICOURT,02,Berthenicourt
France,Bertricourt,bertricourt,BERTRICOURT,02,Bertricourt
France,Besmé,besme,BESMÉ,02,Besmé
France,Besmont,besmont,BESMONT,02,Besmont
France,Besny-et-Loizy,besny-et-loizy,BESNY-ET-LOIZY,02,Besny-et-Loizy
France,Béthancourt-en-Vaux,bethancourt-en-vaux,BÉTHANCOURT-EN-VAUX,02,Béthancourt-en-Vaux
France,Beugneux,beugneux,BEUGNEUX,02,Beugneux
France,Beuvardes,beuvardes,BEUVARDES,02,Beuvardes
France,Bézu-le-Guéry,bezu-le-guery,BÉZU-LE-GUÉRY,02,Bézu-le-Guéry
France,Bézu-Saint-Germain,bezu-saint-germain,BÉZU-SAINT-GERMAIN,02,Bézu-Saint-Germain
France,Bichancourt,bichancourt,BICHANCOURT,02,Bichancourt
France,Bieuxy,bieuxy,BIEUXY,02,Bieuxy
France,Bièvres,bievres,BIÈVRES,02,Bièvres
France,Billy-sur-Aisne,billy-sur-aisne,BILLY-SUR-AISNE,02,Billy-sur-Aisne
France,Billy-sur-Ourcq,billy-sur-ourcq,BILLY-SUR-OURCQ,02,Billy-sur-Ourcq
France,Blanzy-lès-Fismes,blanzy-les-fismes,BLANZY-LÈS-FISMES,02,Blanzy-lès-Fismes
France,Blérancourt,blerancourt,BLÉRANCOURT,02,Blérancourt
France,Blesmes,blesmes,BLESMES,02,Blesmes
France,Bohain-en-Vermandois,bohain-en-vermandois,BOHAIN-EN-VERMANDOIS,02,Bohain-en-Vermandois
France,Bois-lès-Pargny,bois-les-pargny,BOIS-LÈS-PARGNY,02,Bois-lès-Pargny
France,Boncourt,boncourt,BONCOURT,02,Boncourt
France,Bonneil,bonneil,BONNEIL,02,Bonneil
France,Bonnesvalyn,bonnesvalyn,BONNESVALYN,02,Bonnesvalyn
France,Bony,bony,BONY,02,Bony
France,Bosmont-sur-Serre,bosmont-sur-serre,BOSMONT-SUR-SERRE,02,Bosmont-sur-Serre
France,Bouconville-Vauclair,bouconville-vauclair,BOUCONVILLE-VAUCLAIR,02,Bouconville-Vauclair
France,Boué,boue,BOUÉ,02,Boué
France,Bouffignereux,bouffignereux,BOUFFIGNEREUX,02,Bouffignereux
France,Bouresches,bouresches,BOURESCHES,02,Bouresches
France,Bourg-et-Comin,bourg-et-comin,BOURG-ET-COMIN,02,Bourg-et-Comin
France,Bourguignon-sous-Coucy,bourguignon-sous-coucy,BOURGUIGNON-SOUS-COUCY,02,Bourguignon-sous-Coucy
France,Bourguignon-sous-Montbavin,bourguignon-sous-montbavin,BOURGUIGNON-SOUS-MONTBAVIN,02,Bourguignon-sous-Montbavin
France,La Bouteille,la-bouteille,LA BOUTEILLE,02,La Bouteille
France,Braine,braine,BRAINE,02,Braine
France,Brancourt-en-Laonnois,brancourt-en-laonnois,BRANCOURT-EN-LAONNOIS,02,Brancourt-en-Laonnois
France,Brancourt-le-Grand,brancourt-le-grand,BRANCOURT-LE-GRAND,02,Brancourt-le-Grand
France,Brasles,brasles,BRASLES,02,Brasles
France,Braye-en-Laonnois,braye-en-laonnois,BRAYE-EN-LAONNOIS,02,Braye-en-Laonnois
France,Braye-en-Thiérache,braye-en-thierache,BRAYE-EN-THIÉRACHE,02,Braye-en-Thiérache
France,Bray-Saint-Christophe,bray-saint-christophe,BRAY-SAINT-CHRISTOPHE,02,Bray-Saint-Christophe
France,Braye,braye,BRAYE,02,Braye
France,Brécy,brecy,BRÉCY,02,Brécy
France,Brenelle,brenelle,BRENELLE,02,Brenelle
France,Breny,breny,BRENY,02,Breny
France,Brie,brie,BRIE,02,Brie
France,Brissay-Choigny,brissay-choigny,BRISSAY-CHOIGNY,02,Brissay-Choigny
France,Brissy-Hamégicourt,brissy-hamegicourt,BRISSY-HAMÉGICOURT,02,Brissy-Hamégicourt
France,Brumetz,brumetz,BRUMETZ,02,Brumetz
France,Brunehamel,brunehamel,BRUNEHAMEL,02,Brunehamel
France,Bruyères-sur-Fère,bruyeres-sur-fere,BRUYÈRES-SUR-FÈRE,02,Bruyères-sur-Fère
France,Bruyères-et-Montbérault,bruyeres-et-montberault,BRUYÈRES-ET-MONTBÉRAULT,02,Bruyères-et-Montbérault
France,Bruys,bruys,BRUYS,02,Bruys
France,Bucilly,bucilly,BUCILLY,02,Bucilly
France,Bucy-le-Long,bucy-le-long,BUCY-LE-LONG,02,Bucy-le-Long
France,Bucy-lès-Cerny,bucy-les-cerny,BUCY-LÈS-CERNY,02,Bucy-lès-Cerny
France,Bucy-lès-Pierrepont,bucy-les-pierrepont,BUCY-LÈS-PIERREPONT,02,Bucy-lès-Pierrepont
France,Buire,buire,BUIRE,02,Buire
France,Buironfosse,buironfosse,BUIRONFOSSE,02,Buironfosse
France,Burelles,burelles,BURELLES,02,Burelles
France,Bussiares,bussiares,BUSSIARES,02,Bussiares
France,Buzancy,buzancy,BUZANCY,02,Buzancy
France,Caillouël-Crépigny,caillouel-crepigny,CAILLOUËL-CRÉPIGNY,02,Caillouël-Crépigny
France,Camelin,camelin,CAMELIN,02,Camelin
France,La Capelle,la-capelle,LA CAPELLE,02,La Capelle
France,Castres,castres,CASTRES,02,Castres
France,Le Catelet,le-catelet,LE CATELET,02,Le Catelet
France,Caulaincourt,caulaincourt,CAULAINCOURT,02,Caulaincourt
France,Caumont,caumont,CAUMONT,02,Caumont
France,Celles-lès-Condé,celles-les-conde,CELLES-LÈS-CONDÉ,02,Celles-lès-Condé
France,Celles-sur-Aisne,celles-sur-aisne,CELLES-SUR-AISNE,02,Celles-sur-Aisne
France,Cerizy,cerizy,CERIZY,02,Cerizy
France,Cerny-en-Laonnois,cerny-en-laonnois,CERNY-EN-LAONNOIS,02,Cerny-en-Laonnois
France,Cerny-lès-Bucy,cerny-les-bucy,CERNY-LÈS-BUCY,02,Cerny-lès-Bucy
France,Cerseuil,cerseuil,CERSEUIL,02,Cerseuil
France,Cessières-Suzy,cessieres-suzy,CESSIÈRES-SUZY,02,Cessières-Suzy
France,Chacrise,chacrise,CHACRISE,02,Chacrise
France,Chaillevois,chaillevois,CHAILLEVOIS,02,Chaillevois
France,Chalandry,chalandry,CHALANDRY,02,Chalandry
France,Chambry,chambry,CHAMBRY,02,Chambry
France,Chamouille,chamouille,CHAMOUILLE,02,Chamouille
France,Champs,champs,CHAMPS,02,Champs
France,Chaourse,chaourse,CHAOURSE,02,Chaourse
France,La Chapelle-sur-Chézy,la-chapelle-sur-chezy,LA CHAPELLE-SUR-CHÉZY,02,La Chapelle-sur-Chézy
France,Charly-sur-Marne,charly-sur-marne,CHARLY-SUR-MARNE,02,Charly-sur-Marne
France,Le Charmel,le-charmel,LE CHARMEL,02,Le Charmel
France,Charmes,charmes,CHARMES,02,Charmes
France,Chartèves,charteves,CHARTÈVES,02,Chartèves
France,Chassemy,chassemy,CHASSEMY,02,Chassemy
France,Château-Thierry,chateau-thierry,CHÂTEAU-THIERRY,02,Château-Thierry
France,Châtillon-lès-Sons,chatillon-les-sons,CHÂTILLON-LÈS-SONS,02,Châtillon-lès-Sons
France,Châtillon-sur-Oise,chatillon-sur-oise,CHÂTILLON-SUR-OISE,02,Châtillon-sur-Oise
France,Chaudardes,chaudardes,CHAUDARDES,02,Chaudardes
France,Chaudun,chaudun,CHAUDUN,02,Chaudun
France,Chauny,chauny,CHAUNY,02,Chauny
France,Chavignon,chavignon,CHAVIGNON,02,Chavignon
France,Chavigny,chavigny,CHAVIGNY,02,Chavigny
France,Chavonne,chavonne,CHAVONNE,02,Chavonne
France,Chérêt,cheret,CHÉRÊT,02,Chérêt
France,Chermizy-Ailles,chermizy-ailles,CHERMIZY-AILLES,02,Chermizy-Ailles
France,Chéry-Chartreuve,chery-chartreuve,CHÉRY-CHARTREUVE,02,Chéry-Chartreuve
France,Chéry-lès-Pouilly,chery-les-pouilly,CHÉRY-LÈS-POUILLY,02,Chéry-lès-Pouilly
France,Chéry-lès-Rozoy,chery-les-rozoy,CHÉRY-LÈS-ROZOY,02,Chéry-lès-Rozoy
France,Chevennes,chevennes,CHEVENNES,02,Chevennes
France,Chevregny,chevregny,CHEVREGNY,02,Chevregny
France,Chevresis-Monceau,chevresis-monceau,CHEVRESIS-MONCEAU,02,Chevresis-Monceau
France,Chézy-en-Orxois,chezy-en-orxois,CHÉZY-EN-ORXOIS,02,Chézy-en-Orxois
France,Chézy-sur-Marne,chezy-sur-marne,CHÉZY-SUR-MARNE,02,Chézy-sur-Marne
France,Chierry,chierry,CHIERRY,02,Chierry
France,Chigny,chigny,CHIGNY,02,Chigny
France,Chivres-en-Laonnois,chivres-en-laonnois,CHIVRES-EN-LAONNOIS,02,Chivres-en-Laonnois
France,Chivres-Val,chivres-val,CHIVRES-VAL,02,Chivres-Val
France,Chivy-lès-Étouvelles,chivy-les-etouvelles,CHIVY-LÈS-ÉTOUVELLES,02,Chivy-lès-Étouvelles
France,Chouy,chouy,CHOUY,02,Chouy
France,Cierges,cierges,CIERGES,02,Cierges
France,Cilly,cilly,CILLY,02,Cilly
France,Ciry-Salsogne,ciry-salsogne,CIRY-SALSOGNE,02,Ciry-Salsogne
France,Clacy-et-Thierret,clacy-et-thierret,CLACY-ET-THIERRET,02,Clacy-et-Thierret
France,Clairfontaine,clairfontaine,CLAIRFONTAINE,02,Clairfontaine
France,Clamecy,clamecy,CLAMECY,02,Clamecy
France,Clastres,clastres,CLASTRES,02,Clastres
France,Clermont-les-Fermes,clermont-les-fermes,CLERMONT-LES-FERMES,02,Clermont-les-Fermes
France,Cœuvres-et-Valsery,coeuvres-et-valsery,CŒUVRES-ET-VALSERY,02,Cœuvres-et-Valsery
France,Coincy,coincy,COINCY,02,Coincy
France,Coingt,coingt,COINGT,02,Coingt
France,Colligis-Crandelain,colligis-crandelain,COLLIGIS-CRANDELAIN,02,Colligis-Crandelain
France,Colonfay,colonfay,COLONFAY,02,Colonfay
France,Commenchon,commenchon,COMMENCHON,02,Commenchon
France,Concevreux,concevreux,CONCEVREUX,02,Concevreux
France,Condé-en-Brie,conde-en-brie,CONDÉ-EN-BRIE,02,Condé-en-Brie
France,Condé-sur-Aisne,conde-sur-aisne,CONDÉ-SUR-AISNE,02,Condé-sur-Aisne
France,Condé-sur-Suippe,conde-sur-suippe,CONDÉ-SUR-SUIPPE,02,Condé-sur-Suippe
France,Condren,condren,CONDREN,02,Condren
France,Connigis,connigis,CONNIGIS,02,Connigis
France,Contescourt,contescourt,CONTESCOURT,02,Contescourt
France,Corbeny,corbeny,CORBENY,02,Corbeny
France,Corcy,corcy,CORCY,02,Corcy
France,Coucy-le-Château-Auffrique,coucy-le-chateau-auffrique,COUCY-LE-CHÂTEAU-AUFFRIQUE,02,Coucy-le-Château-Auffrique
France,Coucy-lès-Eppes,coucy-les-eppes,COUCY-LÈS-EPPES,02,Coucy-lès-Eppes
France,Coucy-la-Ville,coucy-la-ville,COUCY-LA-VILLE,02,Coucy-la-Ville
France,Coulonges-Cohan,coulonges-cohan,COULONGES-COHAN,02,Coulonges-Cohan
France,Coupru,coupru,COUPRU,02,Coupru
France,Courbes,courbes,COURBES,02,Courbes
France,Courboin,courboin,COURBOIN,02,Courboin
France,Courcelles-sur-Vesle,courcelles-sur-vesle,COURCELLES-SUR-VESLE,02,Courcelles-sur-Vesle
France,Courchamps,courchamps,COURCHAMPS,02,Courchamps
France,Courmelles,courmelles,COURMELLES,02,Courmelles
France,Courmont,courmont,COURMONT,02,Courmont
France,Courtemont-Varennes,courtemont-varennes,COURTEMONT-VARENNES,02,Courtemont-Varennes
France,Courtrizy-et-Fussigny,courtrizy-et-fussigny,COURTRIZY-ET-FUSSIGNY,02,Courtrizy-et-Fussigny
France,Couvrelles,couvrelles,COUVRELLES,02,Couvrelles
France,Couvron-et-Aumencourt,couvron-et-aumencourt,COUVRON-ET-AUMENCOURT,02,Couvron-et-Aumencourt
France,Coyolles,coyolles,COYOLLES,02,Coyolles
France,Cramaille,cramaille,CRAMAILLE,02,Cramaille
France,Craonne,craonne,CRAONNE,02,Craonne
France,Craonnelle,craonnelle,CRAONNELLE,02,Craonnelle
France,Crécy-au-Mont,crecy-au-mont,CRÉCY-AU-MONT,02,Crécy-au-Mont
France,Crécy-sur-Serre,crecy-sur-serre,CRÉCY-SUR-SERRE,02,Crécy-sur-Serre
France,Crépy,crepy,CRÉPY,02,Crépy
France,Crézancy,crezancy,CRÉZANCY,02,Crézancy
France,Croix-Fonsomme,croix-fonsomme,CROIX-FONSOMME,02,Croix-Fonsomme
France,La Croix-sur-Ourcq,la-croix-sur-ourcq,LA CROIX-SUR-OURCQ,02,La Croix-sur-Ourcq
France,Crouttes-sur-Marne,crouttes-sur-marne,CROUTTES-SUR-MARNE,02,Crouttes-sur-Marne
France,Crouy,crouy,CROUY,02,Crouy
France,Crupilly,crupilly,CRUPILLY,02,Crupilly
France,Cuffies,cuffies,CUFFIES,02,Cuffies
France,Cugny,cugny,CUGNY,02,Cugny
France,Cuirieux,cuirieux,CUIRIEUX,02,Cuirieux
France,Cuiry-Housse,cuiry-housse,CUIRY-HOUSSE,02,Cuiry-Housse
France,Cuiry-lès-Chaudardes,cuiry-les-chaudardes,CUIRY-LÈS-CHAUDARDES,02,Cuiry-lès-Chaudardes
France,Cuiry-lès-Iviers,cuiry-les-iviers,CUIRY-LÈS-IVIERS,02,Cuiry-lès-Iviers
France,Cuissy-et-Geny,cuissy-et-geny,CUISSY-ET-GENY,02,Cuissy-et-Geny
France,Cuisy-en-Almont,cuisy-en-almont,CUISY-EN-ALMONT,02,Cuisy-en-Almont
France,Cutry,cutry,CUTRY,02,Cutry
France,Cys-la-Commune,cys-la-commune,CYS-LA-COMMUNE,02,Cys-la-Commune
France,Dagny-Lambercy,dagny-lambercy,DAGNY-LAMBERCY,02,Dagny-Lambercy
France,Dallon,dallon,DALLON,02,Dallon
France,Dammard,dammard,DAMMARD,02,Dammard
France,Dampleux,dampleux,DAMPLEUX,02,Dampleux
France,Danizy,danizy,DANIZY,02,Danizy
France,Dercy,dercy,DERCY,02,Dercy
France,Deuillet,deuillet,DEUILLET,02,Deuillet
France,Dhuizel,dhuizel,DHUIZEL,02,Dhuizel
France,Dizy-le-Gros,dizy-le-gros,DIZY-LE-GROS,02,Dizy-le-Gros
France,Dohis,dohis,DOHIS,02,Dohis
France,Dolignon,dolignon,DOLIGNON,02,Dolignon
France,Dommiers,dommiers,DOMMIERS,02,Dommiers
France,Domptin,domptin,DOMPTIN,02,Domptin
France,Dorengt,dorengt,DORENGT,02,Dorengt
France,Douchy,douchy,DOUCHY,02,Douchy
France,Dravegny,dravegny,DRAVEGNY,02,Dravegny
France,Droizy,droizy,DROIZY,02,Droizy
France,Dury,dury,DURY,02,Dury
France,Ébouleau,ebouleau,ÉBOULEAU,02,Ébouleau
France,Effry,effry,EFFRY,02,Effry
France,Englancourt,englancourt,ENGLANCOURT,02,Englancourt
France,Épagny,epagny,ÉPAGNY,02,Épagny
France,Éparcy,eparcy,ÉPARCY,02,Éparcy
France,Épaux-Bézu,epaux-bezu,ÉPAUX-BÉZU,02,Épaux-Bézu
France,Épieds,epieds,ÉPIEDS,02,Épieds
France,L'Épine-aux-Bois,l-epine-aux-bois,L'ÉPINE-AUX-BOIS,02,L'Épine-aux-Bois
France,Eppes,eppes,EPPES,02,Eppes
France,Erlon,erlon,ERLON,02,Erlon
France,Erloy,erloy,ERLOY,02,Erloy
France,Esquéhéries,esqueheries,ESQUÉHÉRIES,02,Esquéhéries
France,Essigny-le-Grand,essigny-le-grand,ESSIGNY-LE-GRAND,02,Essigny-le-Grand
France,Essigny-le-Petit,essigny-le-petit,ESSIGNY-LE-PETIT,02,Essigny-le-Petit
France,Essises,essises,ESSISES,02,Essises
France,Essômes-sur-Marne,essomes-sur-marne,ESSÔMES-SUR-MARNE,02,Essômes-sur-Marne
France,Estrées,estrees,ESTRÉES,02,Estrées
France,Étampes-sur-Marne,etampes-sur-marne,ÉTAMPES-SUR-MARNE,02,Étampes-sur-Marne
France,Étaves-et-Bocquiaux,etaves-et-bocquiaux,ÉTAVES-ET-BOCQUIAUX,02,Étaves-et-Bocquiaux
France,Étouvelles,etouvelles,ÉTOUVELLES,02,Étouvelles
France,Étréaupont,etreaupont,ÉTRÉAUPONT,02,Étréaupont
France,Étreillers,etreillers,ÉTREILLERS,02,Étreillers
France,Étrépilly,etrepilly,ÉTRÉPILLY,02,Étrépilly
France,Étreux,etreux,ÉTREUX,02,Étreux
France,Évergnicourt,evergnicourt,ÉVERGNICOURT,02,Évergnicourt
France,Faverolles,faverolles,FAVEROLLES,02,Faverolles
France,Fayet,fayet,FAYET,02,Fayet
France,La Fère,la-fere,LA FÈRE,02,La Fère
France,Fère-en-Tardenois,fere-en-tardenois,FÈRE-EN-TARDENOIS,02,Fère-en-Tardenois
France,La Ferté-Chevresis,la-ferte-chevresis,LA FERTÉ-CHEVRESIS,02,La Ferté-Chevresis
France,La Ferté-Milon,la-ferte-milon,LA FERTÉ-MILON,02,La Ferté-Milon
France,Fesmy-le-Sart,fesmy-le-sart,FESMY-LE-SART,02,Fesmy-le-Sart
France,Festieux,festieux,FESTIEUX,02,Festieux
France,Fieulaine,fieulaine,FIEULAINE,02,Fieulaine
France,Filain,filain,FILAIN,02,Filain
France,La Flamengrie,la-flamengrie,LA FLAMENGRIE,02,La Flamengrie
France,Flavigny-le-Grand-et-Beaurain,flavigny-le-grand-et-beaurain,FLAVIGNY-LE-GRAND-ET-BEAURAIN,02,Flavigny-le-Grand-et-Beaurain
France,Flavy-le-Martel,flavy-le-martel,FLAVY-LE-MARTEL,02,Flavy-le-Martel
France,Fleury,fleury,FLEURY,02,Fleury
France,Fluquières,fluquieres,FLUQUIÈRES,02,Fluquières
France,Folembray,folembray,FOLEMBRAY,02,Folembray
France,Fonsomme,fonsomme,FONSOMME,02,Fonsomme
France,Fontaine-lès-Clercs,fontaine-les-clercs,FONTAINE-LÈS-CLERCS,02,Fontaine-lès-Clercs
France,Fontaine-lès-Vervins,fontaine-les-vervins,FONTAINE-LÈS-VERVINS,02,Fontaine-lès-Vervins
France,Fontaine-Notre-Dame,fontaine-notre-dame,FONTAINE-NOTRE-DAME,02,Fontaine-Notre-Dame
France,Fontaine-Uterte,fontaine-uterte,FONTAINE-UTERTE,02,Fontaine-Uterte
France,Fontenelle,fontenelle,FONTENELLE,02,Fontenelle
France,Fontenoy,fontenoy,FONTENOY,02,Fontenoy
France,Foreste,foreste,FORESTE,02,Foreste
France,Fossoy,fossoy,FOSSOY,02,Fossoy
France,Fourdrain,fourdrain,FOURDRAIN,02,Fourdrain
France,Francilly-Selency,francilly-selency,FRANCILLY-SELENCY,02,Francilly-Selency
France,Franqueville,franqueville,FRANQUEVILLE,02,Franqueville
France,Fresnes-en-Tardenois,fresnes-en-tardenois,FRESNES-EN-TARDENOIS,02,Fresnes-en-Tardenois
France,Fresnes-sous-Coucy,fresnes-sous-coucy,FRESNES-SOUS-COUCY,02,Fresnes-sous-Coucy
France,Fresnoy-le-Grand,fresnoy-le-grand,FRESNOY-LE-GRAND,02,Fresnoy-le-Grand
France,Fressancourt,fressancourt,FRESSANCOURT,02,Fressancourt
France,Frières-Faillouël,frieres-faillouel,FRIÈRES-FAILLOUËL,02,Frières-Faillouël
France,Froidestrées,froidestrees,FROIDESTRÉES,02,Froidestrées
France,Froidmont-Cohartille,froidmont-cohartille,FROIDMONT-COHARTILLE,02,Froidmont-Cohartille
France,Gandelu,gandelu,GANDELU,02,Gandelu
France,Gauchy,gauchy,GAUCHY,02,Gauchy
France,Gercy,gercy,GERCY,02,Gercy
France,Gergny,gergny,GERGNY,02,Gergny
France,Germaine,germaine,GERMAINE,02,Germaine
France,Gibercourt,gibercourt,GIBERCOURT,02,Gibercourt
